2.66 0 0 0.00655067 0.374815 0.546761 0.071874 0 
2.67 0 0 0.0059895 0.368148 0.550672 0.0751907 0 
2.68 0 0 0.00546133 0.361483 0.554448 0.078608 0 
2.69 0 0 0.00496517 0.354821 0.558086 0.0821272 0 
2.7 0 0 0.0045 0.348167 0.561583 0.08575 0 
2.71 0 0 0.00406483 0.341522 0.564935 0.0894777 0 
2.72 0 0 0.00365867 0.334891 0.568139 0.093312 0 
2.73 0 0 0.0032805 0.328275 0.57119 0.0972542 0 
2.74 0 0 0.00292933 0.321679 0.574086 0.101306 0 
2.75 0 0 0.00260417 0.315104 0.576823 0.105469 0 
2.76 0 0 0.002304 0.308555 0.579397 0.109744 0 
2.77 0 0 0.00202783 0.302033 0.581806 0.114133 0 
2.78 0 0 0.00177467 0.295543 0.584045 0.118638 0 
2.79 0 0 0.0015435 0.289086 0.586111 0.12326 0 
2.8 0 0 0.00133333 0.282667 0.588 0.128 0 
2.81 0 0 0.00114317 0.276287 0.589709 0.13286 0 
2.82 0 0 0.000972 0.269951 0.591235 0.137842 0 
2.83 0 0 0.000818833 0.26366 0.592574 0.142947 0 
2.84 0 0 0.000682667 0.257419 0.593723 0.148176 0 
2.85 0 0 0.0005625 0.251229 0.594677 0.153531 0 
2.86 0 0 0.000457333 0.245095 0.595434 0.159014 0 
2.87 0 0 0.000366167 0.239018 0.59599 0.164626 0 
2.88 0 0 0.000288 0.233003 0.596341 0.170368 0 
2.89 0 0 0.000221833 0.227051 0.596485 0.176242 0 
2.9 0 0 0.000166667 0.221167 0.596417 0.18225 0 
2.91 0 0 0.0001215 0.215352 0.596134 0.188393 0 
2.92 0 0 8.53333e-05 0.209611 0.595632 0.194672 0 
2.93 0 0 5.71667e-05 0.203945 0.594908 0.201089 0 
2.94 0 0 3.6e-05 0.198359 0.593959 0.207646 0 
2.95 0 0 2.08333e-05 0.192854 0.592781 0.214344 0 
2.96 0 0 1.06667e-05 0.187435 0.591371 0.221184 0 
2.97 0 0 4.5e-06 0.182103 0.589724 0.228168 0 
2.98 0 0 1.33333e-06 0.176863 0.587838 0.235298 0 
2.99 0 0 1.66667e-07 0.171716 0.585709 0.242575 0 
3 0 0 0 0.166667 0.583333 0.25 0 
3.01 0 0 0 0.161717 0.580709 0.257573 1e-06 
3.02 0 0 0 0.156865 0.577841 0.265286 8e-06 
3.03 0 0 0 0.152112 0.574733 0.273128 2.7e-05 
3.04 0 0 0 0.147456 0.571392 0.281088 6.4e-05 
3.05 0 0 0 0.142896 0.567823 0.289156 0.000125 
3.06 0 0 0 0.138431 0.564031 0.297322 0.000216 
3.07 0 0 0 0.13406 0.560023 0.305575 0.000343 
3.08 0 0 0 0.129781 0.555803 0.313904 0.000512 
3.09 0 0 0 0.125595 0.551377 0.322299 0.000729 
3.1 0 0 0 0.1215 0.54675 0.33075 0.001 
3.11 0 0 0 0.117495 0.541928 0.339246 0.001331 
3.12 0 0 0 0.113579 0.536917 0.347776 0.001728 
3.13 0 0 0 0.109751 0.531722 0.35633 0.002197 
3.14 0 0 0 0.106009 0.526349 0.364898 0.002744 
3.15 0 0 0 0.102354 0.520802 0.373469 0.003375 
3.16 0 0 0 0.098784 0.515088 0.382032 0.004096 
3.17 0 0 0 0.0952978 0.509212 0.390577 0.004913 
3.18 0 0 0 0.0918947 0.503179 0.399094 0.005832 
3.19 0 0 0 0.0885735 0.496996 0.407572 0.006859 
3.2 0 0 0 0.0853333 0.490667 0.416 0.008 
3.21 0 0 0 0.0821732 0.484198 0.424368 0.009261 
3.22 0 0 0 0.079092 0.477594 0.432666 0.010648 
3.23 0 0 0 0.0760888 0.470861 0.440883 0.012167 
3.24 0 0 0 0.0731627 0.464005 0.449008 0.013824 
3.25 0 0 0 0.0703125 0.457031 0.457031 0.015625 
3.26 0 0 0 0.0675373 0.449945 0.464942 0.017576 
3.27 0 0 0 0.0648362 0.442751 0.47273 0.019683 
3.28 0 0 0 0.062208 0.435456 0.480384 0.021952 
3.29 0 0 0 0.0596518 0.428065 0.487894 0.024389 
3.3 0 0 0 0.0571667 0.420583 0.49525 0.027 
3.31 0 0 0 0.0547515 0.413017 0.502441 0.029791 
3.32 0 0 0 0.0524053 0.405371 0.509456 0.032768 
3.33 0 0 0 0.0501272 0.397651 0.516285 0.035937 
3.34 0 0 0 0.047916 0.389862 0.522918 0.039304 
3.35 0 0 0 0.0457708 0.38201 0.529344 0.042875 
3.36 0 0 0 0.0436907 0.374101 0.535552 0.046656 
3.37 0 0 0 0.0416745 0.36614 0.541532 0.050653 
3.38 0 0 0 0.0397213 0.358133 0.547274 0.054872 
3.39 0 0 0 0.0378302 0.350084 0.552767 0.059319 
3.4 0 0 0 0.036 0.342 0.558 0.064 
3.41 0 0 0 0.0342298 0.333886 0.562963 0.068921 
3.42 0 0 0 0.0325187 0.325747 0.567646 0.074088 
3.43 0 0 0 0.0308655 0.31759 0.572038 0.079507 
3.44 0 0 0 0.0292693 0.309419 0.576128 0.085184 
3.45 0 0 0 0.0277292 0.30124 0.579906 0.091125 
3.46 0 0 0 0.026244 0.293058 0.583362 0.097336 
3.47 0 0 0 0.0248128 0.284879 0.586485 0.103823 
3.48 0 0 0 0.0234347 0.276709 0.589264 0.110592 
3.49 0 0 0 0.0221085 0.268553 0.591689 0.117649 
3.5 0 0 0 0.0208333 0.260417 0.59375 0.125 
3.51 0 0 0 0.0196082 0.252305 0.595436 0.132651 
3.52 0 0 0 0.018432 0.244224 0.596736 0.140608 
3.53 0 0 0 0.0173038 0.236179 0.59764 0.148877 
3.54 0 0 0 0.0162227 0.228175 0.598138 0.157464 
3.55 0 0 0 0.0151875 0.220219 0.598219 0.166375 
3.56 0 0 0 0.0141973 0.212315 0.597872 0.175616 
3.57 0 0 0 0.0132512 0.204469 0.597087 0.185193 
3.58 0 0 0 0.012348 0.196686 0.595854 0.195112 
3.59 0 0 0 0.0114868 0.188972 0.594162 0.205379 
3.6 0 0 0 0.0106667 0.181333 0.592 0.216 
3.61 0 0 0 0.0098865 0.173774 0.589358 0.226981 
3.62 0 0 0 0.00914533 0.166301 0.586226 0.238328 
3.63 0 0 0 0.00844217 0.158918 0.582593 0.250047 
3.64 0 0 0 0.007776 0.151632 0.578448 0.262144 
3.65 0 0 0 0.00714583 0.144448 0.573781 0.274625 
3.66 0 0 0 0.00655067 0.137371 0.568582 0.287496 
3.67 0 0 0 0.0059895 0.130408 0.56284 0.300763 
3.68 0 0 0 0.00546133 0.123563 0.556544 0.314432 
3.69 0 0 0 0.00496517 0.116842 0.549684 0.328509 
3.7 0 0 0 0.0045 0.11025 0.54225 0.343 
3.71 0 0 0 0.00406483 0.103793 0.534231 0.357911 
3.72 0 0 0 0.00365867 0.0974773 0.525616 0.373248 
3.73 0 0 0 0.0032805 0.0913073 0.516395 0.389017 
3.74 0 0 0 0.00292933 0.0852887 0.506558 0.405224 
3.75 0 0 0 0.00260417 0.0794271 0.496094 0.421875 
3.76 0 0 0 0.002304 0.073728 0.484992 0.438976 
3.77 0 0 0 0.00202783 0.0681969 0.473242 0.456533 
3.78 0 0 0 0.00177467 0.0628393 0.460834 0.474552 
3.79 0 0 0 0.0015435 0.0576607 0.447757 0.493039 
3.8 0 0 0 0.00133333 0.0526667 0.434 0.512 
3.81 0 0 0 0.00114317 0.0478626 0.419553 0.531441 
3.82 0 0 0 0.000972 0.043254 0.404406 0.551368 
3.83 0 0 0 0.000818833 0.0388464 0.388548 0.571787 
3.84 0 0 0 0.000682667 0.0346453 0.371968 0.592704 
3.85 0 0 0 0.0005625 0.0306562 0.354656 0.614125 
3.86 0 0 0 0.000457333 0.0268847 0.336602 0.636056 
3.87 0 0 0 0.000366167 0.0233361 0.317795 0.658503 
3.88 0 0 0 0.000288 0.020016 0.298224 0.681472 
3.89 0 0 0 0.000221833 0.0169299 0.277879 0.704969 
3.9 0 0 0 0.000166667 0.0140833 0.25675 0.729 
3.91 0 0 0 0.0001215 0.0114817 0.234826 0.753571 
3.92 0 0 0 8.53333e-05 0.00913067 0.212096 0.778688 
3.93 0 0 0 5.71667e-05 0.00703558 0.18855 0.804357 
3.94 0 0 0 3.6e-05 0.005202 0.164178 0.830584 
3.95 0 0 0 2.08333e-05 0.00363542 0.138969 0.857375 
3.96 0 0 0 1.06667e-05 0.00234133 0.112912 0.884736 
3.97 0 0 0 4.5e-06 0.00132525 0.0859972 0.912673 
3.98 0 0 0 1.33333e-06 0.000592667 0.058214 0.941192 
3.99 0 0 0 1.66667e-07 0.000149083 0.0295517 0.970299 
4 0 0 0 0 0 0 0 
